brand,product,product_type,ingredient,p_id,i_id,n_ingre,n_product,mp_count,mp_percent,mp_present
ZINDEO,Antiodorant cream,3,none,34,36,0,11,8,0.727272727,0
ZINDEO,Antiodorant cream with Tea Tree oil,3,none,35,36,0,11,8,0.727272727,0
ZINDEO,Spa salt soap,1,none,379,36,0,39,29,0.743589744,0
ZINDEO,Dead Sea salt soap,1,none,151,36,0,39,29,0.743589744,0
ZINDEO,Black salt soap,1,none,84,36,0,39,29,0.743589744,0
ZINDEO,Rose salt soap,1,none,305,36,0,39,29,0.743589744,0
Ziaja,Sensitive Enzim Peeling 60 ml,6,Polysorbate 20,336,81,2,50,21,0.42,1
Ziaja,Sensitive Enzim Peeling 60 ml,6,Carbomer,336,12,2,50,21,0.42,1
Ziaja,Manuka Tree Purifying Facial Toner 200 ml,6,Polysorbate 20,259,81,1,50,21,0.42,1
Ziaja,Hand Cream Silk Proteins Provitamin B5 100 ml,8,Microcrystalline Wax,227,35,6,11,4,0.363636364,1
Ziaja,Hand Cream Silk Proteins Provitamin B5 100 ml,8,PEG-100 Stearate,227,41,6,11,4,0.363636364,1
Ziaja,Hand Cream Silk Proteins Provitamin B5 100 ml,8,Polysorbate 80,227,83,6,11,4,0.363636364,1
Ziaja,Hand Cream Silk Proteins Provitamin B5 100 ml,8,Dimethicone,227,23,6,11,4,0.363636364,1
Ziaja,Hand Cream Silk Proteins Provitamin B5 100 ml,8,Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,227,90,6,11,4,0.363636364,1
Ziaja,Hand Cream Silk Proteins Provitamin B5 100 ml,8,Sodium Polyacrylate,227,92,6,11,4,0.363636364,1
Ziaja,Acai Berry Face Toner With Hyaluronic Acid Spray 200 ml,6,Polysorbate 20,11,81,1,50,21,0.42,1
Ziaja,Goat's Milk Hand & Nail Cream 80 ml,8,Polyacrylamide,212,61,5,11,4,0.363636364,1
Ziaja,Goat's Milk Hand & Nail Cream 80 ml,8,Laureth-7,212,33,5,11,4,0.363636364,1
Ziaja,Goat's Milk Hand & Nail Cream 80 ml,8,Dimethiconol,212,27,5,11,4,0.363636364,1
Ziaja,Goat's Milk Hand & Nail Cream 80 ml,8,Cyclomethicone,212,21,5,11,4,0.363636364,1
Ziaja,Goat's Milk Hand & Nail Cream 80 ml,8,PEG-20 Stearate,212,49,5,11,4,0.363636364,1
Ziaja,Acai Berry Micellar Face Cleansing Scrub Gel 200 ml,6,PEG-40 Hydrogenated Castor Oil,12,56,3,50,21,0.42,1
Ziaja,Acai Berry Micellar Face Cleansing Scrub Gel 200 ml,6,PPG-26-Buteth-26,12,87,3,50,21,0.42,1
Ziaja,Acai Berry Micellar Face Cleansing Scrub Gel 200 ml,6,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,12,5,3,50,21,0.42,1
Ziaja,Rose Butter 30+ Body Micro-Peeling 60 ml,6,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,304,5,2,50,21,0.42,1
Ziaja,Rose Butter 30+ Body Micro-Peeling 60 ml,6,Polyethylene,304,68,2,50,21,0.42,1
Ziaja,Goat's Milk Siliceous Micro-Scrub 75 ml,6,Carbomer,213,12,2,50,21,0.42,1
Ziaja,Goat's Milk Siliceous Micro-Scrub 75 ml,6,Dimethicone,213,23,2,50,21,0.42,1
Ziaja,T<U+00A8><U+00AE>nico Facial Calendula 200 ml,6,PEG-40 Hydrogenated Castor Oil,402,56,2,50,21,0.42,1
Ziaja,T<U+00A8><U+00AE>nico Facial Calendula 200 ml,6,PPG-26-Buteth-26,402,87,2,50,21,0.42,1
Ziaja,Sopot Sun Mleczko do Cia<U+0142>a po Opalaniu z Wapniem 200 ml,11,Polysorbate 80,378,83,7,34,12,0.352941176,1
Ziaja,Sopot Sun Mleczko do Cia<U+0142>a po Opalaniu z Wapniem 200 ml,11,PPG-15 Stearyl Ether,378,86,7,34,12,0.352941176,1
Ziaja,Sopot Sun Mleczko do Cia<U+0142>a po Opalaniu z Wapniem 200 ml,11,Carbomer,378,12,7,34,12,0.352941176,1
Ziaja,Sopot Sun Mleczko do Cia<U+0142>a po Opalaniu z Wapniem 200 ml,11,Dimethicone,378,23,7,34,12,0.352941176,1
Ziaja,Sopot Sun Mleczko do Cia<U+0142>a po Opalaniu z Wapniem 200 ml,11,Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,378,90,7,34,12,0.352941176,1
Ziaja,Sopot Sun Mleczko do Cia<U+0142>a po Opalaniu z Wapniem 200 ml,11,Steareth-2,378,93,7,34,12,0.352941176,1
Ziaja,Sopot Sun Mleczko do Cia<U+0142>a po Opalaniu z Wapniem 200 ml,11,Steareth-21,378,95,7,34,12,0.352941176,1
Ziaja,Antioxidant Face Cream SPF50+ 50ml,11,PEG-100 Stearate,36,41,3,34,12,0.352941176,1
Ziaja,Antioxidant Face Cream SPF50+ 50ml,11,Carbomer,36,12,3,34,12,0.352941176,1
Ziaja,Antioxidant Face Cream SPF50+ 50ml,11,Dimethicone,36,23,3,34,12,0.352941176,1
Zero Waste Path,Shea Butter Soap Bar,1,none,363,36,0,39,29,0.743589744,0
Zero Waste Path,Activated Charcoal,1,none,13,36,0,39,29,0.743589744,0
Zero Waste Path,Lavender Soap Bar,1,none,248,36,0,39,29,0.743589744,0
Zero Waste Path,Oatmeal Soap Bar,1,none,286,36,0,39,29,0.743589744,0
Zero Waste Path,Aloe Vera Soap Bar,1,none,20,36,0,39,29,0.743589744,0
Zero Waste Path,Red Clay Soap Bar,1,none,299,36,0,39,29,0.743589744,0
Zero Waste Path,Rosemary Mint Shampoo Bar,7,none,306,36,0,48,21,0.4375,0
Zero Waste Path,Coconut Milk Shampoo Bar,7,none,116,36,0,48,21,0.4375,0
Zero Waste Path,Lavender Shampoo Bar,7,none,247,36,0,48,21,0.4375,0
Zero Waste Path,Aloe Vera Shampoo Bar,7,none,19,36,0,48,21,0.4375,0
Zero Waste Path,"2in1 Shampoo + Conditioner - Normal Hair (soon will be renamed ""All Hair Types""",7,none,10,36,0,48,21,0.4375,0
Zero Waste Path,2in1 Shampoo + Conditioner - Dry + Curly Hair,7,none,8,36,0,48,21,0.4375,0
Zero Waste Path,2in1 Shampoo + Condiitoner - Oily + Fine,7,none,7,36,0,48,21,0.4375,0
Zero Waste Path,2in1 Shampoo + Conditioner - Itchy Scalp,7,none,9,36,0,48,21,0.4375,0
Zero Waste Path,Deodorant - Lavender + Tea Tree,3,none,154,36,0,11,8,0.727272727,0
Zero Waste Path,Deodorant - Grapefruit + Lemongrass,3,none,153,36,0,11,8,0.727272727,0
Zero Waste Path,Unscented Lotion,1,none,427,36,0,39,29,0.743589744,0
Zero Waste Path,Floral Lotion,1,none,176,36,0,39,29,0.743589744,0
Zero Waste Path,Citrus Lotion,1,none,107,36,0,39,29,0.743589744,0
Zero Waste Path,Sweet Lotion,1,none,401,36,0,39,29,0.743589744,0
Zero Waste Path,Almighty Balm,6,none,17,36,0,50,21,0.42,0
Zero Waste Path,Happy Balm,6,none,231,36,0,50,21,0.42,0
Zero Waste Path,Chill Ya Balm,6,none,106,36,0,50,21,0.42,0
Zero Waste Path,Balsamic Balm,6,none,72,36,0,50,21,0.42,0
Zero Waste Path,Bliss Beauty Oil,7,none,85,36,0,48,21,0.4375,0
Zero Waste Path,Bliss Beauty Oil (Refill),7,none,86,36,0,48,21,0.4375,0
Zero,Body Lotion Caring and Moisturising 350 ml,1,Carbomer,93,12,1,39,29,0.743589744,1
Zero,Sensitive Skin Hand Wash 350 ml,8,PEG-7 Glyceryl Cocoate,342,58,1,11,4,0.363636364,1
Zero,Cr<U+00A8><U+00A8>me pour les Mains Sensitive Skin 75 ml,8,Carbomer,126,12,1,11,4,0.363636364,1
ZENZ,Organic Shampoo No. 04 Sweet Sense 250 ml,7,PEG-4 Rapeseedamide,291,55,1,48,21,0.4375,1
ZENZ,Therapy Volumizing Shampoo Amaranth 300 ml,7,Acrylates Crosspolymer-4,419,3,2,48,21,0.4375,1
ZENZ,Therapy Volumizing Shampoo Amaranth 300 ml,7,Polyquaternium-7,419,78,2,48,21,0.4375,1
ZENZ,Deep Wood No 07 Anti-Roos Shampoo 250 ml,7,PEG-4 Rapeseedamide,152,55,1,48,21,0.4375,1
ZENZ,Organic Deep Wood No. 7 Shampoo 785 ml,7,PEG-4 Rapeseedamide,290,55,1,48,21,0.4375,1
ZENZ,Shampoo Pure No 01 250 ml,7,PEG-4 Rapeseedamide,360,55,1,48,21,0.4375,1
ZENZ,Styling Paste Pure 06 50 ml,7,Ceteareth-30,384,16,1,48,21,0.4375,1
ZENZ,Hair Styling Mousse Pure No 90 200 ml,7,PEG-7 Glyceryl Cocoate,225,58,3,48,21,0.4375,1
ZENZ,Hair Styling Mousse Pure No 90 200 ml,7,PVP,225,89,3,48,21,0.4375,1
ZENZ,Hair Styling Mousse Pure No 90 200 ml,7,Polyquaternium-72,225,79,3,48,21,0.4375,1
ZENZ,Conditioner Sweet Sense No 05 250 ml,7,none,120,36,0,48,21,0.4375,0
ZENZ,Shampoo Eucalyptus No 10 250 ml,7,PEG-4 Rapeseedamide,356,55,1,48,21,0.4375,1
ZENZ,Conditioner Deep Wood No 08 250 ml,7,none,118,36,0,48,21,0.4375,0
ZENZ,Styling Paste Pure No 06 150 ml,7,Ceteareth-30,385,16,1,48,21,0.4375,1
ZENZ,Conditioner Eucalyptus No 11 250 ml,7,none,119,36,0,48,21,0.4375,0
ZENZ,Finishing Hair Spray Pure No 88 200 ml,7,VP/VA copolymer,175,108,1,48,21,0.4375,1
ZENZ,Therapy Nourishing Conditioner Rosehip 300 ml,7,Ceteareth-25,418,15,3,48,21,0.4375,1
ZENZ,Therapy Nourishing Conditioner Rosehip 300 ml,7,Polyester-11,418,67,3,48,21,0.4375,1
ZENZ,Therapy Nourishing Conditioner Rosehip 300 ml,7,Polyester,418,66,3,48,21,0.4375,1
ZENZ,Sculpting Cream Sweetmint 100 ml,7,PVP,326,89,2,48,21,0.4375,1
ZENZ,Sculpting Cream Sweetmint 100 ml,7,Ceteareth-20,326,14,2,48,21,0.4375,1
ZENZ,Treatment Shampoo Rhassoul 16 75 ml,7,none,425,36,0,48,21,0.4375,0
ZENZ,Shampoo Deep Wood No 07 50 ml,7,PEG-4 Rapeseedamide,355,55,1,48,21,0.4375,1
ZENZ,Salt Water Spray Pure No 14 200 ml,7,PVP,319,89,1,48,21,0.4375,1
ZENZ,Styling Gel Sweet Orange No 12 130 ml,7,none,383,36,0,48,21,0.4375,0
ZENZ,Wax Pure No 09 75 ml,7,Ceteareth-30,465,16,1,48,21,0.4375,1
ZENZ,AntiAge Face Cream Deep Wood No 100 100 ml,6,Polysorbate,27,80,2,50,21,0.42,1
ZENZ,AntiAge Face Cream Deep Wood No 100 100 ml,6,Carbomer,27,12,2,50,21,0.42,1
Zenova,Sensitive Sonnencreme SPF20 200 ml,11,none,343,36,0,34,12,0.352941176,0
Zenova,Zonnebrandolie SPF6 200 ml,11,none,495,36,0,34,12,0.352941176,0
Zenova,Sun Roller Kids SPF50+ 100 ml,11,Triacontanyl PVP,395,101,1,34,12,0.352941176,1
Zenova,Sun Spray SPF20 200 ml,11,none,397,36,0,34,12,0.352941176,0
Zenova,Spray Solaire SPF50 Water Resistant 200 ml,11,Triacontanyl PVP,382,101,1,34,12,0.352941176,1
Zenova,Cr<U+00A8><U+00A8>me Solaire Visage SPF30 100 ml,11,none,127,36,0,34,12,0.352941176,0
Zenova,Suncare Aftersun Spray Cooling Effect 200 ml,11,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,399,5,2,34,12,0.352941176,1
Zenova,Suncare Aftersun Spray Cooling Effect 200 ml,11,Carbomer,399,12,2,34,12,0.352941176,1
Zenova,Sun Milk SPF50 Sensitive 200 ml,11,Triacontanyl PVP,393,101,1,34,12,0.352941176,1
Zenova,Aloe Vera Cooling Gel 200 ml,1,Polysorbate 20,18,81,2,39,29,0.743589744,1
Zenova,Aloe Vera Cooling Gel 200 ml,1,Carbomer,18,12,2,39,29,0.743589744,1
Zenova,Aftersun Milk with Menthol 200 ml,11,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,16,5,2,34,12,0.352941176,1
Zenova,Aftersun Milk with Menthol 200 ml,11,Carbomer,16,12,2,34,12,0.352941176,1
Zenova,Sun Clear & Protect Spray SPF30 Water Resistant 200 ml,11,VA/Butyl Maleate/Isobornyl Acrylate Copolymer,387,105,1,34,12,0.352941176,1
Zenova,Zonnespray Kids SPF 50+ Vitamine E 200 ml,11,Triacontanyl PVP,496,101,1,34,12,0.352941176,1
Zenova,Protect & Bronze SPF20 200 ml,11,none,296,36,0,34,12,0.352941176,0
Zenova,Sun Milk Water Resistant SPF 30 50 ml,11,none,394,36,0,34,12,0.352941176,0
Zenova,Suncare Sunspray SPF30,11,none,400,36,0,34,12,0.352941176,0
Zenova,Sun Milk Sensitive SPF30,11,none,390,36,0,34,12,0.352941176,0
Zenova,Kids Sun Milk SPF50 Sensitive 200 ml,11,Triacontanyl PVP,243,101,1,34,12,0.352941176,1
Zenova,Sun Spray Sport Transparent SPF30 200 ml,11,Trimethylpentanediol/Adipic Acid/Glycerin Crosspolymer,398,104,1,34,12,0.352941176,1
Zenova,Sun Milk Sensitive Water Resistant SPF50 50 ml,11,Triacontanyl PVP,392,101,1,34,12,0.352941176,1
Zenova,Zonnespray Kids SPF50+ 200 ml,11,none,497,36,0,34,12,0.352941176,0
Zenova,Sun Milk Sensitive SPF30 50 ml,11,none,391,36,0,34,12,0.352941176,0
Zenova,Sport Sun Spray SPF 50 Transparent Water Resistant 200 ml,11,Trimethylpentanediol/Adipic Acid/Glycerin Crosspolymer,381,104,1,34,12,0.352941176,1
Zenova,Face Sun Cream SPF50 100 ml,11,Triacontanyl PVP,174,101,1,34,12,0.352941176,1
Zendium,Kids 0-5 <U+00E5>r Tandkr<U+00E4>m,2,Steareth-30,239,97,1,32,3,0.09375,1
Zendium,Tandpasta Classic Mini 15ml,2,Steareth-30,410,97,1,32,3,0.09375,1
Zendium,Tandpasta Tandvlees Protect,2,Steareth-30,417,97,1,32,3,0.09375,1
Zendium,Tandpasta Classic,2,Steareth-30,408,97,2,32,3,0.09375,1
Zendium,Tandpasta Junior 5-12 jaar 75ml,2,Steareth-30,414,97,1,32,3,0.09375,1
Zendium,Tandpasta Classic - 2 x 50 ml,2,Steareth-30,409,97,1,32,3,0.09375,1
Zendium,Classic Mondwater 500ml,2,Steareth-30,108,97,1,32,3,0.09375,1
Zendium,Biogum 75 ml,2,Steareth-30,83,97,1,32,3,0.09375,1
Zendium,Extra Fresh Tandkr<U+00E4>m 75 ml,2,Steareth-30,170,97,1,32,3,0.09375,1
Zendium,Protezione Completa Dentifricio,2,Steareth-30,297,97,1,32,3,0.09375,1
Zendium,Mild Whitener,2,Steareth-30,262,97,1,32,3,0.09375,1
Zendium,Tandkr<U+00E4>m Junior,2,Steareth-30,407,97,1,32,3,0.09375,1
Zendium,Tandpasta junior,2,Steareth-30,412,97,1,32,3,0.09375,1
Zendium,Tandpasta Tandvlees Protect,2,Steareth-30,417,97,1,32,3,0.09375,1
Zendium,Classic tandpasta,2,Steareth-30,109,97,1,32,3,0.09375,1
Zendium,Mouthwash Classic,2,Steareth-30,273,97,1,32,3,0.09375,1
Zendium,Kids 0-5jr 50 ml,2,Steareth-30,240,97,1,32,3,0.09375,1
Zendium,Tandpasta Classic,2,Steareth-3,408,96,2,32,3,0.09375,1
Zendium,Tandpasta Classic,2,Steareth-30,408,97,2,32,3,0.09375,1
Zendium,Classic toothpaste,2,Steareth-3,110,96,2,32,3,0.09375,1
Zendium,Classic toothpaste,2,Steareth-30,110,97,2,32,3,0.09375,1
Zendium,Tandapasta Frisk Mint,12,Steareth-3,406,96,2,2,1,0.5,1
Zendium,Tandapasta Frisk Mint,12,Steareth-30,406,97,2,2,1,0.5,1
Zendium,Zendium Tannkrem Fresh&White 75ml,2,none,490,36,0,32,3,0.09375,0
Zendium,Zendium Fresh Whitener - 75 ml,2,Steareth-3,489,96,2,32,3,0.09375,1
Zendium,Zendium Fresh Whitener - 75 ml,2,Steareth-30,489,97,2,32,3,0.09375,1
Zendium,Zendium Classic Tandpasta,2,Steareth-30,488,97,1,32,3,0.09375,1
Zendium,Extra Fresh Tandpasta 75ml,2,none,171,36,0,32,3,0.09375,0
Zendium,Sensitive hammastahna 75ml,2,Steareth-3,338,96,2,32,3,0.09375,1
Zendium,Sensitive hammastahna 75ml,2,Steareth-30,338,97,2,32,3,0.09375,1
Zendium,Sensitive Whitener Tandpasta 75ml,2,Steareth-3,346,96,2,32,3,0.09375,1
Zendium,Sensitive Whitener Tandpasta 75ml,2,Steareth-30,346,97,2,32,3,0.09375,1
Zendium,Fresh + White Tandpasta,2,Steareth-3,208,96,2,32,3,0.09375,1
Zendium,Fresh + White Tandpasta,2,Steareth-30,208,97,2,32,3,0.09375,1
Zendium,Sensitive Whitener 75 ml,2,Steareth-3,345,96,2,32,3,0.09375,1
Zendium,Sensitive Whitener 75 ml,2,Steareth-30,345,97,2,32,3,0.09375,1
Zendium,Frisk Mint Toothpaste,2,Steareth-30,209,97,1,32,3,0.09375,1
Zendium,Total Protect Toothpaste 15ml,2,Steareth-3,421,96,2,32,3,0.09375,1
Zendium,Total Protect Toothpaste 15ml,2,Steareth-30,421,97,2,32,3,0.09375,1
Zendium,Tandpasta extra fresh,2,Steareth-30,411,97,1,32,3,0.09375,1
Zendium,Tandpasta Sensitive Whitener,2,Steareth-3,416,96,2,32,3,0.09375,1
Zendium,Tandpasta Sensitive Whitener,2,Steareth-30,416,97,2,32,3,0.09375,1
Zendium,Sensitive Toothpaste 75ml,2,Steareth-3,344,96,2,32,3,0.09375,1
Zendium,Sensitive Toothpaste 75ml,2,Steareth-30,344,97,2,32,3,0.09375,1
Zendium,Tandpasta junior 5-12 jaar,2,none,413,36,0,32,3,0.09375,0
Zendium,Tandpasta sensitive,2,Steareth-3,415,96,2,32,3,0.09375,1
Zendium,Tandpasta sensitive,2,Steareth-30,415,97,2,32,3,0.09375,1
Zeeplokaal,Maca & grapefruit shampoo bar,7,none,251,36,0,48,21,0.4375,0
Zeeplokaal,Aronia berry & rosemary shampoo bar,7,none,37,36,0,48,21,0.4375,0
Zeeplokaal,Roses & palmarosa hand & body soap,8,none,307,36,0,11,4,0.363636364,0
Zeeplokaal,Activated charcoal & tea tree hand & body soap,8,none,14,36,0,11,4,0.363636364,0
Zeeplokaal,Poppy seedhand & body scrub soap,1,none,295,36,0,39,29,0.743589744,0
Zeeplokaal,Green clay & bergamot hand & body soap,8,none,220,36,0,11,4,0.363636364,0
Zeeplokaal,Green tea & lemongrass hand & body soap,8,none,221,36,0,11,4,0.363636364,0
Zeeplokaal,Lemon & Eucalyptus household soap,12,none,249,36,0,2,1,0.5,0
Zechsal,Hair & Body Wash Op Reis 50 ml,1,none,223,36,0,39,29,0.743589744,0
Zechsal,Magnesium Bodygel 125 ml,1,none,252,36,0,39,29,0.743589744,0
Zechsal,Magnesium Hair & Body Wash 200 ml,1,none,255,36,0,39,29,0.743589744,0
Zechsal,Magnesium Oil Spray 100 ml,1,none,257,36,0,39,29,0.743589744,0
Zechsal,Skin Balm 50 ml,1,none,365,36,0,39,29,0.743589744,0
Zechsal,Shea Butter Body Cream Mini 30 ml,1,none,362,36,0,39,29,0.743589744,0
Zechsal,MCM Chondroitin Magnesium Gel 100 ml,1,none,261,36,0,39,29,0.743589744,0
Zechsal,Body Cream,1,none,91,36,0,39,29,0.743589744,0
Zechsal,Magnesium Deodorant,3,none,254,36,0,11,8,0.727272727,0
Zarqa,Sensitive Shampoo Iedere Dag,7,none,341,36,0,48,21,0.4375,0
Zarqa,Pure Skin Cleansing Tonic,6,Polysorbate 20,298,81,1,50,21,0.42,1
Zarqa,Clear Skin Reinigingsgel,6,none,114,36,0,50,21,0.42,0
Zarqa,Oogcr<U+00A8><U+00A8>me met vitaminen en hyaluronzuur,6,none,288,36,0,50,21,0.42,0
Zarqa,Natural Protection - 50 ml,3,none,277,36,0,11,8,0.727272727,0
Zarqa,Anti-Age Gezichtscr<U+00A8><U+00A8>me,6,none,21,36,0,50,21,0.42,0
Zarqa,Body Butter,1,Sodium Polyacrylate,87,92,1,39,29,0.743589744,1
Zarqa,Handcr<U+00A8><U+00A8>me,8,Sodium Polyacrylate,229,92,1,11,4,0.363636364,1
Zarqa,Douchegel Zonder Parfum,1,none,158,36,0,39,29,0.743589744,0
Zarqa,Hand Protection Cream 75 ml,8,Sodium Polyacrylate,228,92,1,11,4,0.363636364,1
Zarqa,Deodorant Roller Sensitive 50 ml,3,none,156,36,0,11,8,0.727272727,0
Zarqa,Night Cream Nutritive 50 ml,6,none,284,36,0,50,21,0.42,0
Zarqa,Sensitive Day Cream Nutritive 50 ml,6,none,335,36,0,50,21,0.42,0
Zarqa,Night Cream Hydra 50 ml,6,none,283,36,0,50,21,0.42,0
Zarqa,Sensitive Day Cream Hydra 50 ml,6,none,334,36,0,50,21,0.42,0
Zarqa,Night Cream Anti-Age 50 ml,6,none,282,36,0,50,21,0.42,0
Zarqa,Sensitive Body Lotion 200 ml,1,none,328,36,0,39,29,0.743589744,0
Zarqa,Sensitive Conditioner 200 ml,7,Polyquaternium-37,332,76,1,48,21,0.4375,1
Zarqa,Body Shower Gel Sensitive 200 ml,1,Acrylates Copolymer,95,2,1,39,29,0.743589744,1
Zarqa,Cleansing Foam Sensitive 150 ml,6,none,111,36,0,50,21,0.42,0
Zarqa,Sensitive Shampoo Anti-dandruff 200 ml,7,none,339,36,0,48,21,0.4375,0
Zarqa,Sensitive Shampoo Every Day 200 ml,7,Acrylates Copolymer,340,2,1,48,21,0.4375,1
Zarqa,Hand Cream Intensive 75 ml,8,Sodium Polyacrylate,226,92,1,11,4,0.363636364,1
Zarqa,Enzyme Facial Peeling Ultra Soft 50 ml,6,none,164,36,0,50,21,0.42,0
Zarqa,Body Butter Sensitive 250 ml,1,Sodium Polyacrylate,89,92,1,39,29,0.743589744,1
Zarqa,Cleansing Tonic Clear Skin 200 ml,6,Polysorbate 20,112,81,1,50,21,0.42,1
Zarqa,Cleansing Tonic Sensitive 200 ml,6,Polysorbate 20,113,81,1,50,21,0.42,1
Zarqa,Hydra Face Cream 50 ml,6,PEG-100 Stearate,236,41,3,50,21,0.42,1
Zarqa,Hydra Face Cream 50 ml,6,Polysorbate 60,236,82,3,50,21,0.42,1
Zarqa,Hydra Face Cream 50 ml,6,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,236,30,3,50,21,0.42,1
Zarqa,Magnesium Day Cream Pro-Age 50 ml,6,none,253,36,0,50,21,0.42,0
Zarqa,Shampoo Revitalizing Magnesium 200 ml,7,Acrylates Copolymer,361,2,1,48,21,0.4375,1
Zarqa,Sensitive Face Milk 200 ml,6,Hydrogenated Polydecene,337,28,2,50,21,0.42,1
Zarqa,Sensitive Face Milk 200 ml,6,PEG-100 Stearate,337,41,2,50,21,0.42,1
Zarqa,Sensitive Cleansing Lotion 200 ml,6,Polysorbate 20,330,81,1,50,21,0.42,1
Zarqa,Body Butter Pro-age Magnesium 200 ml,1,none,88,36,0,39,29,0.743589744,0
Zarqa,Skin Oil Repair Complex 20 ml,7,none,366,36,0,48,21,0.4375,0
Zarqa,Nutritive Face Cream 50 g,6,PEG-100 Stearate,285,41,3,50,21,0.42,1
Zarqa,Nutritive Face Cream 50 g,6,Polysorbate 60,285,82,3,50,21,0.42,1
Zarqa,Nutritive Face Cream 50 g,6,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,285,30,3,50,21,0.42,1
Zarqa,Sensitive Day & Night Cream Clear Skin 75 ml,6,none,333,36,0,50,21,0.42,0
Zarqa,Calming Face Mask 50 ml,6,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,103,30,2,50,21,0.42,1
Zarqa,Calming Face Mask 50 ml,6,PEG-20 Glyceryl Stearate,103,48,2,50,21,0.42,1
Zarqa,Sensitive Cleansing Milk 200 ml,6,none,331,36,0,50,21,0.42,0
Zarqa,Anti-Redness Cream 50 ml,6,none,25,36,0,50,21,0.42,0
Zarqa,Baby Ultra Soft 3in1 Wash 200 ml,7,PEG-200 Hydrogenated Glyceryl Palmate,54,50,3,48,21,0.4375,1
Zarqa,Baby Ultra Soft 3in1 Wash 200 ml,7,PEG-7 Glyceryl Cocoate,54,58,3,48,21,0.4375,1
Zarqa,Baby Ultra Soft 3in1 Wash 200 ml,7,Polyquaternium-10,54,74,3,48,21,0.4375,1
Zarqa,Serum Hydraboost 50 ml,6,none,347,36,0,50,21,0.42,0
Zarqa,Magnesium Night Cream Pro-Age 50 ml,6,none,256,36,0,50,21,0.42,0
Zarqa,Shampoo Dandruff Control 200 ml,7,Laureth-4,354,32,3,48,21,0.4375,1
Zarqa,Shampoo Dandruff Control 200 ml,7,PEG-200 Hydrogenated Glyceryl Palmate,354,50,3,48,21,0.4375,1
Zarqa,Shampoo Dandruff Control 200 ml,7,PEG-7 Glyceryl Cocoate,354,58,3,48,21,0.4375,1
Zarqa,Sensitive Body Treatment 200 ml,1,PEG-100 Stearate,329,41,2,39,29,0.743589744,1
Zarqa,Sensitive Body Treatment 200 ml,1,Sodium Polyacrylate,329,92,2,39,29,0.743589744,1
Zarqa,Soft Shower Scrub 150 ml,1,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,376,5,1,39,29,0.743589744,1
Zarqa,Shampoo Baby En Kind,0,PEG-7 Glyceryl Cocoate,353,58,1,146,21,0.143835616,1
Zarqa,Ultra Soft Babyshampoo,0,PEG-200 Hydrogenated Glyceryl Palmate,426,50,3,146,21,0.143835616,1
Zarqa,Ultra Soft Babyshampoo,0,PEG-7 Glyceryl Cocoate,426,58,3,146,21,0.143835616,1
Zarqa,Ultra Soft Babyshampoo,0,Polyquaternium-10,426,74,3,146,21,0.143835616,1
Zarqa,Baby Billen Spray,0,Dimethicone,40,23,1,146,21,0.143835616,1
ZAO Make-up - essence of nature,Mascara Aloe V<U+00A8><U+00A6>ra 090 Schwarz,4,none,260,36,0,6,2,0.333333333,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 465 Rouge sombre *,9,none,308,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 466 Chocolat *,9,none,309,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 467 Nude hal<U+00A8><U+00A6> *,9,none,310,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 468 Prune *,9,none,311,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 469 Rose nude *,9,none,312,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 470 Violine satin<U+00A8><U+00A6> *,9,none,313,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 471 Brun naturel *,9,none,314,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 472 Rouge grenade *,9,none,315,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 473 Rose violine *,9,none,316,36,0,17,16,0.941176471,0
